0.968381
0.715084
0.644864
0.60954
0.567911
0.521852
0.449891
0.407369
0.409185
0.330613
0.314142
0.259586
0.240477
0.228101
0.194695
0.160932
0.143888
0.13473
0.120823
0.107611
0.0983121
0.0924817
0.0838804
0.0791798
0.0681744
0.0654816
0.067603
0.0594107
0.0514984
0.0481518
0.0440856
0.0382482
0.0390065
0.0400342
0.0347845
0.0330442
0.0349686
0.0317739
0.028363
0.0300559
0.0285361
0.0259626
0.0226933
0.0231374
0.0208641
0.0210606
0.0199687
0.0198018
0.0198128
0.0160098
0.0163156
0.0156615
0.0140791
0.0146581
0.0151172
0.0145073
0.0140618
0.0132672
0.0139844
0.0132921
0.0141399
0.0156239
0.0165187
0.0189187
0.01843
0.0224739
0.0227671
0.0231498
0.0260301
0.0297414
0.0338732
0.0323572
0.035679
0.0375713
0.0395546
0.0456562
0.0457377
0.0556686
0.0651906
0.0691362
0.0862246
0.0993869
0.111083
0.130599
0.145212
0.186025
0.206342
0.254548
0.296039
0.357313
0.415076
0.542662
0.64093
0.774995
0.947892
1.16223
1.37415
1.69015
2.11887
2.43351
3.68026
3.68479
3.68856
3.69099
3.69511
3.69731
3.70033
3.70386
3.70825
3.70986
3.71137
3.7133
3.71517
3.71559
3.71982
3.72421
3.7265
3.72847
3.73078
3.73212
3.73162
3.73154
3.73417
3.73525
3.73522
3.73673
3.73775
3.73861
3.7387
3.73953
3.73944
3.7386
3.73745
3.73812
3.73791
3.73739
3.73642
3.73696
3.7369
3.73521
3.73481
3.73482
3.73496
3.73519
3.73622
3.73635
3.73568
3.73609
3.73648
3.73537
3.73307
3.732
3.73301
3.73198
3.73141
3.73433
3.73288
3.73272
3.73061
3.72897
3.72886
3.72617
3.72394
3.72217
3.7227
3.72149
3.71921
3.719
3.71811
3.71701
3.71795
3.71755
3.71692
3.71588
3.7165
3.71622
3.71553
3.716
3.7146
3.71308
3.7107
3.70962
3.70994
3.71066
3.71157
3.71136
3.71177
3.71299
3.71232
3.71254
3.7126
3.71146
3.70956
3.70863
3.70829
3.70516
3.70329
3.70171
3.70022
3.69815
3.69913
3.6979
3.69587
3.69435
3.69361
3.69221
3.69147
3.69033
3.68992
3.68891
3.687
3.68971
3.69176
3.69297
3.69147
3.69126
3.69115
3.69032
3.6911
3.691
3.69052
3.68894
3.68867
3.68806
3.68803
3.68819
3.68798
3.68759
3.68844
3.68985
3.68718
3.68588
3.68682
3.68576
3.68655
3.68562
3.68552
3.68388
3.68277
3.68251
3.6825
3.68277
3.68578
3.6872
3.68712
3.68889
3.68852
3.69059
3.69186
3.69265
3.6931
3.69307
3.69229
3.69256
3.69158
3.69177
3.68912
3.689
3.68956
3.69039
3.68875
3.68897
3.68786
3.6859
3.68538
3.68264
3.68369
3.68584
3.68508
3.68377
3.68289
3.68242
3.68276
3.68196
3.68187
3.68118
3.68206
3.68305
3.68304
3.68308
3.68463
3.68512
3.68561
3.68744
3.69055
3.69046
3.69136
3.69172
3.69148
3.69115
3.69245
3.69395
3.6932
3.69311
3.6937
3.69363
3.69579
3.69292
3.69215
3.69064
3.69027
3.69054
3.69006
3.69102
3.69124
3.69122
3.68979
3.68822
3.68782
3.68785
3.6869
3.68672
3.68662
3.68557
3.68656
3.68438
3.68447
3.68446
3.68561
3.68592
3.68704
3.68712
3.68769
3.68631
3.6858
3.68604
3.68675
3.68674
3.68878
3.68869
3.68911
3.68872
3.68869
3.68929
3.68768
3.68824
3.68815
3.68896
3.68753
3.68742
3.68581
3.68378
2.81754
2.52607
2.58608
2.16895
1.92663
2.02773
2.00572
1.81874
1.9073
1.65206
1.55784
1.41419
1.26841
1.29351
1.1191
0.994209
0.925883
0.820211
